ID;Case Number;Date;Block;IUCR;Primary Type;Description;Location Description;Arrest;Domestic;FBI Code;Year;Updated On;Latitude;Longitude
10518898;HZ260903;05/11/2016 10:15:00 PM;038XX S MICHIGAN AVE;1570;SEX OFFENSE;PUBLIC INDECENCY;OTHER;false;false;17;2016;05/18/2016 03:50:36 PM;41.824933076;-87.623104662
10518899;HZ260902;05/11/2016 10:00:00 PM;079XX S KINGSTON AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;true;08B;2016;05/18/2016 03:50:36 PM;41.750968697;-87.562580604
10518900;HZ260831;05/11/2016 09:00:00 PM;056XX S KARLOV AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;CHURCH/SYNAGOGUE/PLACE OF WORSHIP;false;false;07;2016;05/18/2016 03:50:36 PM;41.79011671;-87.725525678
10518902;HZ260871;05/11/2016 09:30:00 PM;017XX W NORTH SHORE AVE;0320;ROBBERY;STRONGARM - NO WEAPON;APARTMENT;false;false;03;2016;05/18/2016 03:50:36 PM;42.00350269;-87.67322662
10518903;HZ260991;05/11/2016 06:30:00 PM;078XX S MARSHFIELD AVE;0610;BURGLARY;FORCIBLE ENTRY;RESIDENCE;false;false;05;2016;05/18/2016 03:50:36 PM;41.751388675;-87.664675231
10518912;HZ260979;05/11/2016 11:00:00 PM;082XX S CHAMPLAIN AVE;031A;ROBBERY;ARMED: HANDGUN;STREET;false;false;03;2016;05/18/2016 03:50:36 PM;41.745020034;-87.608698292
10518914;HZ260912;05/11/2016 05:30:00 PM;022XX N LEAVITT ST;0810;THEFT;OVER $500;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.921463508;-87.682645401
10518916;HZ260953;05/11/2016 11:30:00 PM;041XX W LAWRENCE AVE;0810;THEFT;OVER $500;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.968210572;-87.730792843
10518934;HZ260873;05/11/2016 07:00:00 PM;018XX N CLARK ST;0810;THEFT;OVER $500;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.915019425;-87.633988741
10518939;HZ260948;05/11/2016 11:30:00 PM;072XX S ASHLAND AVE;031A;ROBBERY;ARMED: HANDGUN;STREET;false;false;03;2016;05/18/2016 03:50:36 PM;41.761954098;-87.663707861
10518943;HZ260985;05/11/2016 08:00:00 PM;031XX S VERNON AVE;0820;THEFT;$500 AND UNDER;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.838239606;-87.61553376
10518945;HZ261020;05/11/2016 09:00:00 PM;014XX W CHICAGO AVE;0810;THEFT;OVER $500;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.89611927;-87.664280577
10518951;HZ260956;05/11/2016 10:45:00 PM;071XX S DOBSON AVE;0620;BURGLARY;UNLAWFUL ENTRY;OTHER;false;false;05;2016;05/18/2016 03:50:36 PM;41.765299454;-87.599467598
10518959;HZ260888;05/11/2016 05:00:00 PM;064XX S KARLOV AVE;0320;ROBBERY;STRONGARM - NO WEAPON;RESIDENCE;false;false;03;2016;05/18/2016 03:50:36 PM;41.775847021;-87.725128837
10518962;HZ261060;05/11/2016 07:00:00 PM;017XX E 71ST PL;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE-GARAGE;false;false;05;2016;05/18/2016 03:50:36 PM;41.765188999;-87.581954988
10518967;HZ261068;05/11/2016 09:40:00 PM;074XX S LUELLA AVE;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;RESIDENTIAL YARD (FRONT/BACK);false;true;26;2016;05/18/2016 03:50:36 PM;41.760255788;-87.570038199
10518971;HZ260968;05/11/2016 11:20:00 PM;006XX E 74TH ST;0460;BATTERY;SIMPLE;STREET;false;false;08B;2016;05/18/2016 03:50:36 PM;41.760350072;-87.608756756
10518972;HZ260966;05/11/2016 11:20:00 PM;001XX W 87TH ST;0312;ROBBERY;ARMED:KNIFE/CUTTING INSTRUMENT;PARKING LOT/GARAGE(NON.RESID.);false;false;03;2016;05/18/2016 03:50:36 PM;41.736264617;-87.627929503
10518984;HZ261084;05/11/2016 09:00:00 PM;097XX S DOBSON AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/18/2016 03:50:36 PM;41.717754966;-87.598276243
10518985;HZ261091;05/11/2016 09:00:00 PM;018XX S INDIANA AVE;0820;THEFT;$500 AND UNDER;RESIDENTIAL YARD (FRONT/BACK);false;false;06;2016;05/18/2016 03:50:36 PM;41.857390082;-87.622319837
10518986;HZ261097;05/11/2016 06:30:00 PM;048XX W CHICAGO AVE;0810;THEFT;OVER $500;CTA BUS STOP;false;false;06;2016;05/18/2016 03:50:36 PM;41.89499875;-87.746419366
10519036;HZ261149;05/11/2016 07:00:00 PM;046XX W BELMONT AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/18/2016 03:50:36 PM;41.938866781;-87.744028854
10519039;HZ261096;05/11/2016 09:00:00 PM;022XX W LYNDALE ST;1365;CRIMINAL TRESPASS;TO RESIDENCE;RESIDENCE-GARAGE;false;false;26;2016;05/18/2016 03:50:36 PM;41.922661548;-87.683889918
10519040;HZ261106;05/11/2016 06:30:00 PM;006XX E 71ST ST;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/18/2016 03:50:36 PM;41.765815405;-87.608984843
10519048;HZ261123;05/11/2016 07:00:00 PM;022XX W WARREN BLVD;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE-GARAGE;false;false;05;2016;05/18/2016 03:50:36 PM;41.882138205;-87.682574502
10519076;HZ261159;05/11/2016 06:00:00 PM;072XX S RIDGELAND AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;false;false;14;2016;05/18/2016 03:50:36 PM;41.763866362;-87.582391946
10519077;HZ261161;05/11/2016 09:00:00 PM;048XX N CHRISTIANA AVE;0820;THEFT;$500 AND UNDER;VEHICLE NON-COMMERCIAL;false;false;06;2016;05/18/2016 03:50:36 PM;41.969055293;-87.712163543
10519101;HZ261182;05/11/2016 05:00:00 PM;077XX S COLFAX AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/18/2016 03:50:36 PM;41.754728984;-87.561443469
10519102;HZ261148;05/11/2016 09:00:00 PM;003XX N LATROBE AVE;0520;ASSAULT;AGGRAVATED:KNIFE/CUTTING INSTR;RESIDENCE PORCH/HALLWAY;false;false;04A;2016;05/18/2016 03:50:36 PM;41.886301206;-87.756506411
10519106;HZ261177;05/11/2016 03:00:00 PM;010XX N WOOD ST;1156;DECEPTIVE PRACTICE;ATTEMPT - FINANCIAL IDENTITY THEFT;APARTMENT;false;false;11;2016;05/18/2016 03:50:36 PM;41.901080784;-87.672324722
10519113;HZ261102;05/11/2016 07:00:00 PM;030XX W WALNUT ST;0810;THEFT;OVER $500;RESIDENTIAL YARD (FRONT/BACK);false;false;06;2016;05/18/2016 03:50:36 PM;41.885446395;-87.701993627
10519144;HZ261167;05/11/2016 07:45:00 PM;069XX S EAST END AVE;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE-GARAGE;false;false;05;2016;05/18/2016 03:50:36 PM;41.769017689;-87.582856072
10519146;HZ261210;05/11/2016 11:00:00 PM;006XX N MAY ST;0820;THEFT;$500 AND UNDER;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.89259826;-87.65582947
10519152;HZ261181;05/11/2016 09:00:00 PM;031XX S MORGAN ST;0810;THEFT;OVER $500;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.837158469;-87.651122919
10519155;HZ261170;05/11/2016 06:00:00 PM;084XX S STATE ST;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/18/2016 03:50:36 PM;41.741373962;-87.624271705
10519162;HZ261127;05/11/2016 11:00:00 PM;115XX S HARVARD AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;PARKING LOT/GARAGE(NON.RESID.);false;false;07;2016;05/18/2016 03:50:36 PM;41.68476586;-87.63126365
10519163;HZ261113;05/11/2016 09:00:00 PM;010XX N SPRINGFIELD AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/18/2016 03:50:36 PM;41.899556937;-87.723769018
10519170;HZ261230;05/11/2016 04:00:00 PM;072XX S STONY ISLAND AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;VACANT LOT/LAND;false;false;14;2016;05/18/2016 03:50:36 PM;41.763016186;-87.585843669
10519181;HZ261120;05/11/2016 08:30:00 AM;049XX W ADAMS ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;false;true;08B;2016;05/18/2016 03:50:36 PM;41.878558822;-87.748200191
10519183;HZ261142;05/11/2016 09:00:00 AM;003XX W CHICAGO AVE;0560;ASSAULT;SIMPLE;STREET;false;false;08A;2016;05/18/2016 03:50:36 PM;41.896563253;-87.636496801
10519184;HZ261227;05/11/2016 08:48:00 PM;069XX S CRANDON AVE;0630;BURGLARY;ATTEMPT FORCIBLE ENTRY;APARTMENT;false;false;05;2016;05/18/2016 03:50:36 PM;41.76908018;-87.569849286
10519189;HZ261259;05/11/2016 07:00:00 PM;051XX S CICERO AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/18/2016 03:50:36 PM;41.799911401;-87.742952841
10519191;HZ261092;05/11/2016 11:00:00 PM;007XX W 31ST ST;0890;THEFT;FROM BUILDING;APARTMENT;false;false;06;2016;05/18/2016 03:50:36 PM;41.83805499;-87.645458414
10519193;HZ261243;05/11/2016 07:00:00 PM;001XX W OAK ST;0820;THEFT;$500 AND UNDER;SIDEWALK;false;false;06;2016;05/18/2016 03:50:36 PM;41.900546929;-87.633632427
10519198;HZ261213;05/11/2016 07:23:00 PM;005XX N LAVERGNE AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/18/2016 03:50:36 PM;41.889865949;-87.750520965
10519203;HZ261146;05/11/2016 10:45:00 PM;067XX S JEFFERY BLVD;0460;BATTERY;SIMPLE;SIDEWALK;false;false;08B;2016;05/18/2016 03:50:36 PM;41.772998982;-87.576478539
10519204;HZ261224;05/11/2016 09:30:00 AM;020XX S KARLOV AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/18/2016 03:50:36 PM;41.853658552;-87.727247936
10519246;HZ261158;05/11/2016 07:30:00 PM;047XX N CUMBERLAND AVE;0560;ASSAULT;SIMPLE;SMALL RETAIL STORE;false;false;08A;2016;05/18/2016 03:50:36 PM;41.965833327;-87.836683967
10519256;HZ261244;05/11/2016 10:30:00 PM;075XX S CARPENTER ST;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/18/2016 03:50:36 PM;41.757066983;-87.65027122
10519289;HZ261228;05/11/2016 09:20:00 AM;020XX S MICHIGAN AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/18/2016 03:50:36 PM;41.855190551;-87.623871195
10519295;HZ261264;05/11/2016 05:00:00 PM;046XX N WESTERN AVE;1305;CRIMINAL DAMAGE;CRIMINAL DEFACEMENT;STREET;false;false;14;2016;05/18/2016 03:50:36 PM;41.966152287;-87.688831565
10519304;HZ261293;05/11/2016 09:00:00 PM;065XX S MAY ST;0920;MOTOR VEHICLE THEFT;ATT: AUTOMOBILE;RESIDENTIAL YARD (FRONT/BACK);false;false;07;2016;05/18/2016 03:50:36 PM;41.775273424;-87.653175929
10519363;HZ261207;05/11/2016 04:30:00 PM;033XX E 136TH ST;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/18/2016 03:50:36 PM;41.6482009;-87.542618224
10519414;HZ261318;05/11/2016 11:50:00 PM;007XX N CHRISTIANA AVE;1365;CRIMINAL TRESPASS;TO RESIDENCE;RESIDENTIAL YARD (FRONT/BACK);false;true;26;2016;05/18/2016 03:50:36 PM;41.894352276;-87.710180992
10519418;HZ261294;05/11/2016 03:30:00 PM;023XX E 104TH ST;051A;ASSAULT;AGGRAVATED: HANDGUN;ALLEY;false;false;04A;2016;05/18/2016 03:50:36 PM;41.706388573;-87.566449548
10519422;HZ261317;05/11/2016 02:30:00 PM;050XX N KIMBALL AVE;2093;NARCOTICS;FOUND SUSPECT NARCOTICS;SCHOOL, PUBLIC, BUILDING;true;false;18;2016;05/18/2016 03:50:36 PM;41.973167821;-87.713495268
10519424;HZ261256;05/11/2016 07:00:00 PM;076XX S STONY ISLAND AVE;0820;THEFT;$500 AND UNDER;SMALL RETAIL STORE;false;false;06;2016;05/18/2016 03:50:36 PM;41.756714109;-87.586085395
10519425;HZ260215;05/11/2016 10:43:00 AM;062XX S STONY ISLAND AVE;0560;ASSAULT;SIMPLE;SCHOOL, PUBLIC, BUILDING;false;false;08A;2016;05/18/2016 03:50:36 PM;41.78210152;-87.586502002
10519430;HZ261377;05/11/2016 05:00:00 PM;044XX S INDIANA AVE;0460;BATTERY;SIMPLE;RESIDENCE PORCH/HALLWAY;false;false;08B;2016;05/18/2016 03:50:36 PM;41.814032881;-87.621339587
10519433;HZ261122;05/11/2016 08:00:00 AM;020XX E 68TH ST;0610;BURGLARY;FORCIBLE ENTRY;APARTMENT;false;false;05;2016;05/18/2016 03:50:36 PM;41.771648897;-87.574830096
10519436;HZ261328;05/11/2016 05:30:00 PM;044XX S INDIANA AVE;0430;BATTERY;AGGRAVATED: OTHER DANG WEAPON;STREET;false;false;04B;2016;05/18/2016 03:50:36 PM;41.814032881;-87.621339587
10519438;HZ261307;05/11/2016 05:00:00 PM;008XX W MARQUETTE RD;0820;THEFT;$500 AND UNDER;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.772466128;-87.644902227
10519450;HZ261342;05/11/2016 11:20:00 PM;033XX W 63RD ST;0810;THEFT;OVER $500;OTHER;false;false;06;2016;05/18/2016 03:50:36 PM;41.7789191;-87.706463927
10519457;HZ261394;05/11/2016 06:50:00 AM;006XX S CICERO AVE;1585;SEX OFFENSE;OTHER;STREET;false;false;17;2016;05/18/2016 03:50:36 PM;41.872924943;-87.744991122
10519460;HZ261276;05/11/2016 07:00:00 AM;054XX S SPAULDING AVE;0820;THEFT;$500 AND UNDER;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.794457657;-87.706030163
10519469;HZ261395;05/11/2016 04:48:00 PM;007XX W 70TH ST;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;false;false;26;2016;05/18/2016 03:50:36 PM;41.76702286;-87.643765428
10519476;HZ261286;05/11/2016 06:30:00 PM;026XX S WENTWORTH AVE;0810;THEFT;OVER $500;RESTAURANT;false;false;06;2016;05/18/2016 03:50:36 PM;41.845189914;-87.631821006
10519486;HZ261076;05/11/2016 10:00:00 PM;028XX W ARTHUR AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/18/2016 03:50:36 PM;41.999355706;-87.701417062
10519492;HZ261308;05/11/2016 09:40:00 PM;067XX S SOUTH CHICAGO AVE;0340;ROBBERY;ATTEMPT: STRONGARM-NO WEAPON;CTA BUS;false;false;03;2016;05/18/2016 03:50:36 PM;41.772520766;-87.614833569
10519493;HZ261412;05/11/2016 10:30:00 PM;023XX N LISTER AVE;0820;THEFT;$500 AND UNDER;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.923595936;-87.677369078
10519544;HZ261469;05/11/2016 08:00:00 AM;030XX W JACKSON BLVD;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE PORCH/HALLWAY;false;false;14;2016;05/18/2016 03:50:36 PM;41.877352918;-87.702866432
10519583;HZ261454;05/11/2016 08:00:00 AM;076XX S EMERALD AVE;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;BANK;false;false;11;2016;05/18/2016 03:50:36 PM;41.755642812;-87.642945357
10519597;HZ261538;05/11/2016 06:50:00 PM;022XX W DIVISION ST;0890;THEFT;FROM BUILDING;HOSPITAL BUILDING/GROUNDS;false;false;06;2016;05/18/2016 03:50:36 PM;41.903077492;-87.683673325
10519598;HZ261450;05/11/2016 06:00:00 PM;057XX N CALIFORNIA AVE;0560;ASSAULT;SIMPLE;SIDEWALK;false;true;08A;2016;05/18/2016 03:50:36 PM;41.985090261;-87.699222545
10519602;HZ261497;05/11/2016 07:00:00 PM;045XX S HERMITAGE AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;VEHICLE NON-COMMERCIAL;false;false;14;2016;05/18/2016 03:50:36 PM;41.811325368;-87.668692471
10519612;HZ261542;05/11/2016 10:00:00 PM;067XX S RIDGELAND AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE-GARAGE;false;false;14;2016;05/18/2016 03:50:36 PM;41.77268533;-87.582630022
10519716;HZ261551;05/11/2016 06:00:00 PM;040XX S PRAIRIE AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;CHA PARKING LOT/GROUNDS;false;false;14;2016;05/18/2016 03:50:36 PM;41.821461084;-87.619925551
10519718;HZ261588;05/11/2016 01:00:00 PM;043XX W WABANSIA AVE;0545;ASSAULT;PRO EMP HANDS NO/MIN INJURY;SCHOOL, PUBLIC, BUILDING;false;false;08A;2016;05/18/2016 03:50:36 PM;41.911590736;-87.73531182
10519732;HZ261624;05/11/2016 11:00:00 AM;010XX W LAKE ST;0820;THEFT;$500 AND UNDER;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.885555696;-87.653828975
10519748;HZ261563;05/11/2016 09:53:00 PM;009XX W NORTH AVE;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;DEPARTMENT STORE;false;false;11;2016;05/18/2016 03:50:36 PM;41.910855509;-87.652094846
10519775;HZ261679;05/11/2016 11:00:00 PM;028XX S ELEANOR ST;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE-GARAGE;false;false;14;2016;05/18/2016 03:50:36 PM;41.843304543;-87.662588726
10519785;HZ261703;05/11/2016 06:00:00 PM;024XX W BELDEN AVE;0820;THEFT;$500 AND UNDER;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.923289437;-87.688175446
10519807;HZ261555;05/11/2016 05:00:00 PM;053XX S ARCHER AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;MEDICAL/DENTAL OFFICE;false;false;14;2016;05/18/2016 03:50:36 PM;41.79900559;-87.740782683
10519808;HZ261737;05/11/2016 05:15:00 PM;016XX N WELLS ST;0810;THEFT;OVER $500;OTHER;false;false;06;2016;05/18/2016 03:50:36 PM;41.911610082;-87.634723998
10519816;HZ261701;05/11/2016 02:00:00 PM;064XX S PULASKI RD;0610;BURGLARY;FORCIBLE ENTRY;RESTAURANT;false;false;05;2016;05/18/2016 03:50:36 PM;41.77568859;-87.722681358
10519817;HZ261611;05/11/2016 02:50:00 PM;013XX W 71ST ST;0560;ASSAULT;SIMPLE;SCHOOL, PUBLIC, BUILDING;false;false;08A;2016;05/18/2016 03:50:36 PM;41.764995286;-87.658166965
10519831;HZ261740;05/11/2016 03:00:00 PM;029XX N CENTRAL AVE;1330;CRIMINAL TRESPASS;TO LAND;PARKING LOT/GARAGE(NON.RESID.);false;false;26;2016;05/18/2016 03:50:36 PM;41.934061483;-87.766341075
10519886;HZ261720;05/11/2016 03:45:00 PM;053XX W CHICAGO AVE;0460;BATTERY;SIMPLE;GAS STATION;false;false;08B;2016;05/18/2016 03:50:36 PM;41.894898376;-87.759683288
10519925;HZ261803;05/11/2016 06:00:00 PM;005XX W 72ND ST;0520;ASSAULT;AGGRAVATED:KNIFE/CUTTING INSTR;PARK PROPERTY;false;false;04A;2016;05/18/2016 03:50:36 PM;41.763484107;-87.637623404
10519926;HZ261659;05/11/2016 03:20:00 PM;060XX S LANGLEY AVE;0545;ASSAULT;PRO EMP HANDS NO/MIN INJURY;SCHOOL, PRIVATE, BUILDING;false;false;08A;2016;05/18/2016 03:50:36 PM;41.785187197;-87.608524835
10519951;HZ261925;05/11/2016 03:45:00 PM;010XX N LAMON AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;false;false;14;2016;05/18/2016 03:50:36 PM;41.899841292;-87.748365913
10519959;HZ261615;05/11/2016 04:00:00 PM;034XX N SHEFFIELD AVE;0890;THEFT;FROM BUILDING;OTHER;false;false;06;2016;05/18/2016 03:50:36 PM;41.944032082;-87.654230267
10519989;HZ261961;05/11/2016 07:00:00 PM;009XX W CERMAK RD;2820;OTHER OFFENSE;TELEPHONE THREAT;GOVERNMENT BUILDING/PROPERTY;false;false;26;2016;05/18/2016 03:50:36 PM;41.852586768;-87.650210212
10520017;HZ261982;05/11/2016 11:00:00 AM;012XX W NORTH AVE;2820;OTHER OFFENSE;TELEPHONE THREAT;COMMERCIAL / BUSINESS OFFICE;false;false;26;2016;05/18/2016 03:50:36 PM;41.910760668;-87.65927455
10520059;HZ261682;05/11/2016 09:00:00 AM;043XX S PAULINA ST;1130;DECEPTIVE PRACTICE;FRAUD OR CONFIDENCE GAME;RESIDENCE;false;false;11;2016;05/18/2016 03:50:36 PM;41.81508128;-87.66757147
10520064;HZ261761;05/11/2016 11:35:00 AM;011XX S HAMILTON AVE;2820;OTHER OFFENSE;TELEPHONE THREAT;GOVERNMENT BUILDING/PROPERTY;false;true;26;2016;05/18/2016 03:50:36 PM;41.867608211;-87.680298775
10520067;HZ261310;05/11/2016 10:00:00 PM;024XX W HOMER ST;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;;false;false;11;2016;05/18/2016 03:50:36 PM;41.916661739;-87.688594926
10520071;HZ261417;05/11/2016 06:00:00 PM;012XX S CANAL ST;0820;THEFT;$500 AND UNDER;OTHER;false;false;06;2016;05/18/2016 03:50:36 PM;41.866609911;-87.639226889
10520080;HZ261424;05/11/2016 12:15:00 PM;010XX W ADDISON ST;0820;THEFT;$500 AND UNDER;CTA BUS;false;false;06;2016;05/18/2016 03:50:36 PM;41.947225886;-87.655545441
10520084;HZ262067;05/11/2016 05:00:00 PM;061XX W 63RD PL;0890;THEFT;FROM BUILDING;RESIDENCE;false;false;06;2016;05/18/2016 03:50:36 PM;41.776894106;-87.775162616
10520085;HZ261626;05/11/2016 01:20:00 AM;019XX N WESTERN AVE;0820;THEFT;$500 AND UNDER;SIDEWALK;false;false;06;2016;05/18/2016 03:50:36 PM;41.915990756;-87.687370839
10520114;HZ262122;05/11/2016 10:30:00 PM;035XX N OAKLEY AVE;0850;THEFT;ATTEMPT THEFT;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.945663415;-87.685799543
10520115;HZ262132;05/11/2016 06:30:00 PM;028XX N PAULINA ST;0820;THEFT;$500 AND UNDER;RESIDENTIAL YARD (FRONT/BACK);false;false;06;2016;05/18/2016 03:50:36 PM;41.932825709;-87.670843064
10520116;HZ261786;05/11/2016 01:51:00 PM;045XX S CALUMET AVE;1152;DECEPTIVE PRACTICE;ILLEGAL USE CASH CARD;RESIDENCE;false;false;11;2016;05/18/2016 03:50:36 PM;41.81236704;-87.618236385
10520122;HZ262135;05/11/2016 10:58:00 AM;057XX N CAMPBELL AVE;1130;DECEPTIVE PRACTICE;FRAUD OR CONFIDENCE GAME;RESIDENCE;false;false;11;2016;05/18/2016 03:50:36 PM;41.985524585;-87.691946542
10520124;HZ262127;05/11/2016 05:30:00 PM;017XX N LOREL AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;false;false;07;2016;05/18/2016 03:50:36 PM;41.912097986;-87.759426438
10520130;HZ261971;05/11/2016 09:00:00 PM;037XX N CICERO AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;PARKING LOT/GARAGE(NON.RESID.);false;false;07;2016;05/18/2016 03:50:36 PM;41.949179185;-87.74717249
10520195;HZ261876;05/11/2016 10:00:00 PM;035XX W NORTH AVE;0810;THEFT;OVER $500;OTHER;false;false;06;2016;05/18/2016 03:50:36 PM;41.910016268;-87.714727468
10520338;HZ262271;05/11/2016 12:00:00 PM;016XX S RUBLE ST;1477;WEAPONS VIOLATION;RECKLESS FIREARM DISCHARGE;APARTMENT;false;false;15;2016;05/18/2016 03:50:36 PM;41.859483486;-87.643848547
10520629;HZ261306;05/11/2016 11:00:00 PM;080XX S BISHOP ST;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE;false;false;05;2016;05/18/2016 03:50:36 PM;41.747871784;-87.659731611
10520660;HZ262645;05/11/2016 12:00:00 PM;069XX N WAYNE AVE;0890;THEFT;FROM BUILDING;OTHER;false;false;06;2016;05/18/2016 03:50:36 PM;42.007187234;-87.665009243
10520682;HZ261518;05/11/2016 03:00:00 PM;042XX S PRINCETON AVE;0810;THEFT;OVER $500;CHA PARKING LOT/GROUNDS;false;false;06;2016;05/18/2016 03:50:36 PM;41.81691816;-87.633567673
10520711;HZ262693;05/11/2016 09:00:00 AM;025XX N TALMAN AVE;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE PORCH/HALLWAY;false;false;05;2016;05/18/2016 03:50:36 PM;41.927489625;-87.693843781
10522916;HZ265606;05/06/2016 10:59:00 AM;041XX W ADDISON ST;0820;THEFT;$500 AND UNDER;RESIDENCE;false;false;06;2016;05/19/2016 03:48:45 PM;41.946338836;-87.73020117
10520819;HZ262784;05/11/2016 05:30:00 PM;076XX S MARYLAND AVE;0890;THEFT;FROM BUILDING;RESIDENCE PORCH/HALLWAY;false;false;06;2016;05/18/2016 03:50:36 PM;41.756020174;-87.604081272
10520988;HZ262915;05/11/2016 11:00:00 PM;071XX S LAFLIN ST;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;false;false;14;2016;05/18/2016 03:50:36 PM;41.764703269;-87.662191081
10521055;HZ262639;05/11/2016 10:45:00 AM;018XX W 80TH ST;0460;BATTERY;SIMPLE;SCHOOL, PUBLIC, BUILDING;false;false;08B;2016;05/18/2016 03:50:36 PM;41.748465764;-87.668894176
10521075;HZ262954;05/11/2016 06:00:00 PM;0000X N CENTRAL AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;APARTMENT;false;false;14;2016;05/18/2016 03:50:36 PM;41.881153628;-87.764888508
10521125;HZ262999;05/11/2016 11:00:00 AM;079XX S RACINE AVE;0870;THEFT;POCKET-PICKING;DRUG STORE;false;false;06;2016;05/18/2016 03:50:36 PM;41.750396912;-87.653735437
10521153;HZ262886;05/11/2016 07:40:00 PM;023XX N MENARD AVE;0560;ASSAULT;SIMPLE;SIDEWALK;false;false;08A;2016;05/18/2016 03:50:36 PM;41.922873324;-87.770816528
10521168;HZ263040;05/11/2016 11:32:00 AM;040XX N ST LOUIS AVE;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;RESIDENCE;false;false;26;2016;05/18/2016 03:50:36 PM;41.954462493;-87.715382377
10521210;HZ263145;05/11/2016 09:00:00 AM;057XX S KOLMAR AVE;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;RESIDENCE;false;false;26;2016;05/18/2016 03:50:36 PM;41.788464543;-87.736497864
10521242;HZ263295;05/11/2016 02:45:00 PM;010XX N LEAVITT ST;0890;THEFT;FROM BUILDING;SCHOOL, PUBLIC, BUILDING;false;false;06;2016;05/18/2016 03:50:36 PM;41.899692892;-87.682051013
10521347;HZ262807;05/11/2016 11:00:00 PM;047XX N TRIPP AVE;0820;THEFT;$500 AND UNDER;STREET;false;false;06;2016;05/18/2016 03:50:36 PM;41.967361149;-87.734183782
10521374;HZ263211;05/11/2016 12:01:00 AM;041XX W ARTHINGTON ST;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;false;false;14;2016;05/18/2016 03:50:36 PM;41.869987687;-87.728441157
