nb_objets,temps_arbo,temps_dyn,timeout
321,0.39430291700409725,0.2683457500024815,False
322,0.2691716249973979,0.2694960840017302,False
322,0.28290375000506174,0.27980962499714224,False
323,0.3083847909947508,0.277551790997677,False
323,0.48353133300406625,0.2692402079992462,False
324,0.31489395799872,0.2694435000012163,False
324,0.299175500003912,0.27002058300422505,False
325,0.2648490830033552,0.2858871659991564,False
325,0.35530304099665955,0.29978208299871767,False
326,0.2704698749948875,0.27002741700562183,False
326,0.2633219999988796,0.2814795829981449,False
327,0.26716483399650315,0.2694231670029694,False
327,0.2709715410019271,0.2722231249936158,False
328,0.364179709002201,0.2706164170012926,False
328,0.27117883400205756,0.2710409159990377,False
329,0.29430662500089966,0.27012045799347106,False
329,0.2693219159991713,0.2694072500016773,False
330,0.2552494170013233,0.27123995799775,False
330,0.293881457997486,0.27346483300061664,False
331,0.26206433300103527,0.2700717089974205,False
331,0.2633530419989256,0.27006512499792734,False
332,0.26866812499793014,0.294418166995456,False
332,0.30133933299657656,0.30369408299884526,False
333,0.2983424999983981,0.2742181250068825,False
333,0.2633191249988158,0.27306887499435106,False
334,0.31738537499768427,0.27639887500117766,False
334,0.2857865829937509,0.26896104099432705,False
335,0.25269691699941177,0.27196666700183414,False
335,0.3239923329965677,0.2779671669995878,False
336,0.26473583400365897,0.2716814169980353,False
336,0.2699042080057552,0.2714161249969038,False
337,0.3507677919988055,0.2711492079979507,False
337,0.29619575000106124,0.27608300000429153,False
338,0.3265417080037878,0.28628233299968997,False
338,0.31622316700668307,0.2788434169997345,False
339,0.3090890829989803,0.27925354100443656,False
339,0.33551929199893493,0.27611358300055144,False
340,0.26350558300327975,0.2739316660008626,False
340,0.2966697079973528,0.272565166997083,False
341,0.256320708002022,0.2737880420027068,False
341,0.2558406250027474,0.27313149999827147,False
342,0.29407604199514026,0.2716075830030604,False
342,0.353654041995469,0.28725979199953144,False
343,0.2719077920046402,0.27272145800088765,False
343,0.3117229999988922,0.28285174999473384,False
344,0.2568069999979343,0.2774553749986808,False
344,0.3962227080046432,0.27585620899481,False
345,0.3533167499990668,0.2768849999993108,False
345,0.2679474160031532,0.2726681659987662,False
346,0.30477600000449456,0.2750788330013165,False
346,0.2553159169983701,0.27358158299466595,False
347,0.3033430840005167,0.274531000002753,False
347,0.2779947499948321,0.2772622499978752,False
348,0.2540294999998878,0.27296579199901316,False
348,0.3253563749967725,0.2768204170060926,False
349,0.31134325000311946,0.2766564580015256,False
349,0.2776840410006116,0.2747007079960895,False
350,0.25545162500202423,0.2779377080005361,False
350,0.2996277909987839,0.27017850000265753,False
351,0.26349429200490704,0.27055983299942454,False
351,0.3108337500016205,0.2699358750032843,False
352,0.34634695800195914,0.2795340410011704,False
352,0.3666924580029445,0.2829952090032748,False
353,0.2740559580051922,0.27127350000228034,False
353,0.30420337499526795,0.27172758300002897,False
354,0.2549612500006333,0.2716421660006745,False
354,0.31303795799613,0.2702839590056101,False
355,0.3217430829972727,0.2714847499955795,False
355,0.26962066600390244,0.2705866249962128,False
356,0.27024691700353287,0.2720820829999866,False
356,0.26928358300210675,0.2839780839931336,False
357,0.2962854170036735,0.2718673330018646,False
357,0.36064699999406,0.2726119170038146,False
358,0.27617212499899324,0.2712708749968442,False
358,0.2544822909985669,0.27224608300457476,False
359,0.34274991599522764,0.2712143329990795,False
359,0.25359658299566945,0.2706817080033943,False
360,0.28559566699550487,0.2718457090013544,False
360,0.27376162500149803,0.2703232499989099,False
361,0.25467466699774377,0.276375667002867,False
361,0.42181745899870293,0.27336424999521114,False
362,0.2730934170031105,0.27108120799675817,False
362,0.2649391250015469,0.2712639160017716,False
363,0.2746300830040127,0.27138299999933224,False
363,0.2778708750047372,0.27108704200509237,False
364,0.28328337499988265,0.27147591700486373,False
364,0.2662722919994849,0.2711164159991313,False
365,0.3037060830029077,0.28866945800109534,False
365,0.29182333299831953,0.29996899999969173,False
366,0.38930245799565455,0.28009812500386033,False
366,0.2934259169996949,0.3090722499982803,False
367,0.29273916699457914,0.2734951250022277,False
367,0.2971209169991198,0.27249979200132657,False
368,0.255712083002436,0.2724943749999511,False
368,0.3006630000018049,0.309829500001797,False
369,0.43449258300097426,0.2798697499965783,False
369,0.35703975000069477,0.28341141599958064,False
370,0.2966656670032535,0.29876541700650705,False
370,0.25929487500252435,0.2772266669999226,False
371,1.0041487910057185,0.30471254200529074,True
371,0.32796454100025585,0.27568220799730625,False
372,0.3167457090021344,0.271241333000944,False
372,0.438124374995823,0.2716923330008285,False
373,0.2976104999979725,0.27161183299904224,False
373,0.39697191700543044,0.27344383300078334,False
374,0.25408062499627704,0.27211483299470274,False
374,0.27663283300353214,0.27387141700455686,False
375,0.2652089999974123,0.27149262499733595,False
375,0.26597229199978756,0.27271612500044284,False
376,0.253551708003215,0.2716370000052848,False
376,0.3474352919947705,0.27338595900073415,False
377,0.3581999580055708,0.2772714579987223,False
377,0.2829674159947899,0.27861470799689414,False
378,0.26470149999659043,0.27900229200167814,False
378,0.3293161670007976,0.27440062499954365,False
379,0.2813570419966709,0.2733470419989317,False
379,0.39355966600123793,0.2739981250051642,False
380,0.25662283299607225,0.3540755420035566,False
380,0.27662470799987204,0.2740672910003923,False
381,0.26454800000647083,0.27056762499705656,False
381,0.2537613340027747,0.27111812499788357,False
382,0.5154757909986074,0.2903656670023338,False
382,0.45686933399701957,0.3507127499979106,False
383,0.2797629170017899,0.27725595900119515,False
383,0.2933957920031389,0.2770184170003631,False
384,0.30882191600539954,0.27176641700498294,False
384,0.2675483749990235,0.2728276249981718,False
385,0.42818741600058274,0.2748942500038538,False
385,0.2689083750010468,0.277257166999334,False
386,0.3105805830055033,0.27296804200159386,False
386,0.3256866669980809,0.28989370899944333,False
387,0.8550985830006539,0.27386820900574094,False
387,0.2593944170002942,0.27743024999654153,False
388,0.2567338340013521,0.27701900000101887,False
388,0.3311477500028559,0.2737429160042666,False
389,0.25559170799533604,0.2733992909998051,False
389,0.4244988749996992,0.27498362500045914,False
390,0.3686373750024359,0.2774292920003063,False
390,0.505020707998483,0.3215909999998985,False
391,0.669319667002128,0.3113300420009182,False
391,0.3058175830010441,0.27543020799930673,False
392,0.37614470799599076,0.28881804199772887,False
392,0.26721179200103506,0.27875570800097194,False
393,0.31296045899944147,0.30618287499964936,False
393,0.46871150000515627,0.3895227499961038,False
394,0.5272898330003954,0.28541695899912156,False
394,0.435264041996561,0.28265120899595786,False
395,0.2577000000019325,0.2754439580021426,False
395,0.405784542002948,0.3180469169965363,False
396,0.3258788329985691,0.2826297919964418,False
396,0.26258445799612673,0.2902678329992341,False
397,0.28100362500117626,0.2955158749973634,False
397,0.3600042920006672,0.2810972090010182,False
398,0.28213783299725037,0.2795765000046231,False
398,0.25753550000081304,0.27621254199766554,False
399,0.5574452500004554,0.27426054200623184,False
399,0.458107625003322,0.274673250001797,False
400,0.29598175000137417,0.29421295799693326,False
400,0.8070272500044666,0.2829907089981134,False
401,0.26511070800188463,0.3023089170019375,False
401,0.27408324999851175,0.28042195799935143,False
402,0.2929973330028588,0.2827319579955656,False
402,0.285794999996142,0.280489791999571,False
403,0.26101049999851966,0.27858041600120487,False
403,0.25575083299918333,0.2852103330005775,False
404,0.27184200000192504,0.2761097080001491,False
404,0.2979382089979481,0.2817994159995578,False
405,0.33748095899500186,0.27890445799857844,False
405,0.2728822079952806,0.2797403750009835,False
406,0.2896460410047439,0.2777665000030538,False
406,0.29336395900463685,0.2815430420014309,False
407,0.2574742500000866,0.2756667080029729,False
407,0.25936266699864063,0.27810916699672816,False
408,0.522084124997491,0.2774774579957011,False
408,0.2554042080009822,0.2749619590031216,False
409,0.25587754099979065,0.2872421249994659,False
409,0.2632126660028007,0.2830478339965339,False
410,0.36700274999748217,0.2757438330008881,False
410,0.2887298749992624,0.2817356250016019,False
411,0.40343625000241445,0.28695987499668263,False
411,0.26165491699794075,0.2781611669997801,False
412,0.2547443330040551,0.27831249999871943,False
412,0.2812252500007162,0.2806142089975765,False
413,0.2581002919978346,0.2768251669986057,False
413,0.4273109999994631,0.28060112499952083,False
414,0.25675520799995866,0.2769337089994224,False
414,0.3377714579983149,0.28878379199886695,False
415,0.2603449579983135,0.27872070799639914,False
415,0.2692440000028,0.28136712499690475,False
416,0.31023283299873583,0.278341791999992,False
416,0.311341957996774,0.27870716699544573,False
417,0.2987372499992489,0.2749233330032439,False
417,0.32253220900020096,0.27902108300622785,False
418,0.4664734160032822,0.28229916699638125,False
418,0.29758912500255974,0.28111416700267,False
419,0.29292370899929665,0.2773025000060443,False
419,0.3803857910024817,0.27771258400025545,False
420,0.9614437080017524,0.27767379200668074,False
420,0.2689637919975212,0.2755820410020533,False
421,0.30761283400352113,0.2808072080006241,False
421,0.36177012500411365,0.27883612499863375,False
422,0.28951799999776995,0.2750977499963483,False
422,1.0040938750025816,0.27503874999820255,True
423,0.313399708000361,0.276888416003203,False
423,0.28394658400065964,0.30119399999966845,False
424,0.26496645800216356,0.27616745900013484,False
424,0.3166525830019964,0.2862197089998517,False
425,0.27912374999868916,0.31713058299646946,False
425,0.2600148330020602,0.2754522499963059,False
426,0.28467774999444373,0.27864920900174184,False
426,0.28872054199746344,0.27651454199803993,False
427,0.2678540410051937,0.2754173749999609,False
427,0.27439883400074905,0.2931827919965144,False
428,0.29393887499463744,0.2863350000043283,False
428,0.27143537499796366,0.28313129199523246,False
429,0.6167043749956065,0.2854100000040489,False
429,0.40132074999564793,0.2909485839991248,False
430,0.3066746249969583,0.28351495799870463,False
430,0.27432929100177716,0.28042316600476624,False
431,0.2770195839984808,0.28262266600359,False
431,0.26490124999691034,0.2799384999962058,False
432,0.25888970899541164,0.27712879199680174,False
432,0.28521591699973214,0.2794428749984945,False
433,0.2886427910052589,0.27810070799750974,False
433,0.3252439579955535,0.2765120840049349,False
434,0.25869745800446253,0.2817239169962704,False
434,0.25877445899823215,0.27866733400151134,False
435,0.30183670800033724,0.2759675409979536,False
435,0.4208900419980637,0.27846683299867436,False
436,0.374605541001074,0.28227808300289325,False
436,0.29678312499891035,0.30527133300347487,False
437,0.3096872079986497,0.27702208400296513,False
437,0.3042544159980025,0.28078570799698355,False
438,0.2687119170004735,0.2760080410007504,False
438,0.2553881249987171,0.2747642909962451,False
439,0.2805203329990036,0.27626766599860275,False
439,0.6249145420006244,0.2767184999975143,False
440,0.31211945800168905,0.27621520799584687,False
440,0.29042254100204445,0.27793929100153036,False
441,0.2722259169968311,0.2885641660031979,False
441,0.44751912499486934,0.2778419170062989,False
442,0.27957366600458045,0.276695833003032,False
442,0.2597394999975222,0.2753136250030366,False
443,0.40823587499471614,0.2748585000008461,False
443,1.0040820830035955,0.2750147080005263,True
444,0.28477783300331794,0.27774337500159163,False
444,0.26938095899822656,0.27573950000078185,False
445,0.3514043329996639,0.2758322500012582,False
445,0.38957775000017136,0.27919275000022026,False
446,0.5568324579944601,0.27567966700007673,False
446,0.3367710000020452,0.2765716659996542,False
447,1.0046177080002963,0.2758927920003771,True
447,0.3208121249990654,0.2761698329995852,False
448,0.5272095409964095,0.27635683299740776,False
448,0.4069383329988341,0.27595012500387384,False
449,0.2701854170009028,0.2755119579960592,False
449,0.9889405840003747,0.2756901249958901,False
450,0.4316404999990482,0.2755025000005844,False
450,0.26999120799882803,0.27571495799929835,False
451,0.25358229199628113,0.2751219999991008,False
451,0.33957879100489663,0.2757757080034935,False
452,0.2704025420025573,0.27550000000337604,False
452,0.49790420799399726,0.275700958998641,False
453,0.2519744160017581,0.275557207998645,False
453,0.27505562500300584,0.2760946670023259,False
454,0.5616406249973807,0.2760147910012165,False
454,0.2521488330021384,0.2753697920052218,False
455,0.3934462920005899,0.27594283299549716,False
455,0.44841674999770476,0.27550800000608433,False
456,0.3175610000034794,0.27742095799476374,False
456,0.8680008329974953,0.27626512500137324,False
457,0.37130437499581603,0.27623708300234284,False
457,0.2557190419975086,0.2795947089980473,False
458,0.26991179100150475,0.2756972089991905,False
458,0.6865358750001178,0.275802999996813,False
459,0.25630016699869884,0.27671416600060184,False
459,0.4673791669993079,0.2814645830003428,False
460,0.2911264580034185,0.2869292920004227,False
460,0.25474420800310327,0.2793716250016587,False
461,0.29837845799920615,0.28674383299949113,False
461,0.2768679999935557,0.27761929099506233,False
462,0.25813662500149803,0.276612000001478,False
462,0.2721693750063423,0.27779616600309964,False
463,0.27268399999593385,0.2801406670041615,False
463,0.28920079100498697,0.2777147500019055,False
464,0.3370020420043147,0.28602412499458296,False
464,0.27556662500137463,0.281366541996249,False
465,0.581233583005087,0.278535749996081,False
465,0.2900197919952916,0.2827537500052131,False
466,0.2882249579997733,0.2858693329981179,False
466,0.27658099999825936,0.2778322499943897,False
467,1.0040452500034007,0.28328341700398596,True
467,0.33691970899963053,0.279113459000655,False
468,0.30982562500139466,0.2773485840007197,False
468,0.4019489159982186,0.2781136669946136,False
469,0.7046326659983606,0.27871295800287044,False
469,0.31730554200476035,0.2774918750001234,False
470,0.5268390420023934,0.2842472499978612,False
470,0.9205023329996038,0.2805328750037006,False
471,0.6765444170014234,0.30199425000319025,False
471,0.5304772919989773,0.34484674999839626,False
472,0.4416200419946108,0.28951033300108975,False
472,0.4524243749983725,0.2961345000003348,False
473,0.2822288329989533,0.2868976250028936,False
473,1.0041711250014487,0.2896051669958979,True
474,0.28846845799853327,0.28929258300195215,False
474,0.28620049999881303,0.2916082079973421,False
475,0.30906908299948554,0.2895615000015823,False
475,0.32186970800103154,0.291368500002136,False
476,0.35570783400180517,0.2877822499940521,False
476,0.5509360829964862,0.29691312499926426,False
477,0.29929658400214976,0.2916919589988538,False
477,0.5131775420013582,0.3023594159967615,False
478,0.9485488330028602,0.301050000001851,False
478,0.299275375000434,0.299584499996854,False
479,0.2895178750040941,0.3060420420006267,False
479,0.3753173329969286,0.3250012920034351,False
480,0.41545004100044025,0.27895250000437954,False
480,0.2914024170022458,0.2797944159974577,False
481,0.5062542919986299,0.278668375001871,False
481,0.3660080839981674,0.2784179160007625,False
482,0.5371799589993316,0.29049595900141867,False
482,0.8812619160016766,0.3109858749958221,False
483,0.5143566660044598,0.3092140410008142,False
483,0.4230004170021857,0.29456316599680576,False
484,0.5434793749955134,0.2946450840026955,False
484,0.43389237499650335,0.2971060830022907,False
485,0.3761224160043639,0.2975311249974766,False
485,0.27846975000284147,0.29629608299728716,False
486,0.33660004200646654,0.3053949579989421,False
486,0.3077761249951436,0.30331974999717204,False
487,0.37360829200042645,0.3155569579976145,False
487,0.2782749999969383,0.312190083997848,False
488,0.31221308300155215,0.32320637500379235,False
488,0.3003750419957214,0.29857512500166195,False
489,0.4857312919994001,0.28760979200160364,False
489,0.29924791600205936,0.28452624999772524,False
490,0.27344562499638414,0.2900843339957646,False
490,0.45896095899661304,0.28277066699956777,False
491,0.5553090410030563,0.28168558399920585,False
491,0.2570696249968023,0.2854744170035701,False
492,0.47878362499614013,0.2858046249966719,False
492,0.38011337500211084,0.300123666995205,False
493,0.5422937080002157,0.28411791600228753,False
493,0.4503583339974284,0.27934545899915975,False
494,0.2770996670005843,0.28005366700381273,False
494,0.44944908400066197,0.2775318749991129,False
495,0.3377095420000842,0.28174320900143357,False
495,0.2602973750035744,0.2776697500012233,False
496,0.25171525000041584,0.30143274999863934,False
496,0.32763420800620224,0.2874562919969321,False
497,0.29059066700574476,0.293385875003878,False
497,0.2635659579973435,0.2814102079937584,False
498,0.3220190419961,0.2781691249983851,False
498,0.2786825829971349,0.28435724999872036,False
499,0.4988279160024831,0.2919790000014473,False
499,0.25570008299837355,0.2805677090000245,False
500,0.4013287920024595,0.28025008399708895,False
500,0.2663727920007659,0.3054846250015544,False
501,0.4968370420028805,0.28956208300223807,False
501,0.3035094169972581,0.28751474999444326,False
502,0.7424791250014096,0.33749424999405164,False
502,0.508284083000035,0.2836975419995724,False
503,0.2598602090001805,0.2851940000036848,False
503,0.29216079199977685,0.2814254999975674,False
504,0.2777368329989258,0.28228437500365544,False
504,0.25495691700052703,0.2783786660002079,False
505,0.43636733300081687,0.28063045800081454,False
505,0.27565762500307756,0.28704079200542765,False
506,0.3900258329958888,0.283963458998187,False
506,0.4861324169978616,0.2833046669984469,False
507,0.25730587499856483,0.27995054199709557,False
507,0.27658808400155976,0.2793701249975129,False
508,0.4200334589986596,0.27932454099936876,False
508,0.25379570799850626,0.29588904100091895,False
509,0.591816457999812,0.27845095800148556,False
509,0.6451312499993946,0.27849437500117347,False
510,0.27419866600394016,0.27819841699965764,False
510,0.2506753749985364,0.27824724999663886,False
511,0.2565067910036305,0.27923362500587245,False
511,0.5844736670042039,0.28216087500186404,False
512,0.2614118750061607,0.2806087499993737,False
512,0.38764904100389685,0.2804820839955937,False
513,0.44005891700362554,0.27877091599657433,False
513,0.2740810830000555,0.28186845799791627,False
514,0.3436356249949313,0.2802947500022128,False
514,0.3884061249991646,0.2789621670017368,False
515,0.25786874999903375,0.2790450829998008,False
515,0.27667095799552044,0.28100895800162107,False
516,1.0041372919949936,0.280939334006689,True
516,0.5485095419935533,0.27893262499856064,False
517,0.2524677920009708,0.2790057089951006,False
517,0.47817387499526376,0.2810282089994871,False
518,0.40518087500095135,0.28444675000355346,False
518,1.0042907500028377,0.27767429200321203,True
519,0.28450604200043017,0.2836605420015985,False
519,0.3150864580020425,0.2839393750036834,False
520,0.3560845829997561,0.283670875003736,False
520,1.004501875002461,0.2831224170004134,True
521,0.44971283299673814,0.28306604200042784,False
521,0.319055792002473,0.28281041699665366,False
522,0.33709545800229535,0.2847846250006114,False
522,0.2599277080007596,0.28372837499773595,False
523,0.3979115420006565,0.28308545899926685,False
523,0.2522823330000392,0.2848727080054232,False
524,0.27662495899858186,0.2881652910000412,False
524,0.6272567909982172,0.2823017920018174,False
525,0.676724082994042,0.28066395899804775,False
525,0.40209875000437023,0.2783397090024664,False
526,0.4301169589962228,0.28418687500379747,False
526,0.492822125001112,0.2809651670031599,False
527,0.3038388330023736,0.2794780830008676,False
527,0.8860754169945722,0.2865447090007365,False
528,0.7039589999985765,0.2889727910005604,False
528,0.28276137499778997,0.28436475000489736,False
529,0.4469819579971954,0.2877267500007292,False
529,0.2780118329974357,0.28492191700206604,False
530,0.28891429099894594,0.28781500000332016,False
530,0.3671583340037614,0.28427554199879523,False
531,0.5566567079949891,0.29319725000095787,False
531,0.3171508330051438,0.29444362499634735,False
532,0.3587967919957009,0.2950764579945826,False
532,0.3750094999995781,0.2991540000002715,False
533,0.3599646670045331,0.2903652089953539,False
533,0.48641783299535746,0.2830594170009135,False
534,0.25982983299763873,0.2826500830051373,False
534,0.3084995000026538,0.2901112079998711,False
535,0.424291124996671,0.2805003749963362,False
535,0.41474208300496684,0.2973855000018375,False
536,0.5273705419967882,0.2855645830059075,False
536,0.329029749998881,0.28407304199936334,False
537,0.3672297920056735,0.28546758300217334,False
537,0.28334183300466975,0.282204291994276,False
538,0.7201411669957452,0.2808218339996529,False
538,0.5157301669969456,0.28063245900557376,False
539,0.3057551669990062,0.28437716699409066,False
539,0.30370108400529716,0.27977354200265836,False
540,0.280725499993423,0.2824073750016396,False
540,0.6327736250023008,0.2861340840026969,False
541,1.0039650420003454,0.2888627920037834,True
541,0.3427128330004052,0.2800603330033482,False
542,0.3651159579967498,0.2828091250048601,False
542,0.2564556249999441,0.2827045000012731,False
543,0.2571577500057174,0.2829648749975604,False
543,0.3131240419970709,0.28128874999674736,False
544,0.39676054200390354,0.2847778750001453,False
544,0.2697362500039162,0.28254733300127555,False
545,0.3259979590002331,0.2846795419973205,False
545,0.4251701250032056,0.2827926669997396,False
546,0.25589112500165356,0.28766620899841655,False
546,0.3039654580061324,0.28032891700422624,False
547,0.5990195420017699,0.2819105410017073,False
547,1.0040852499951143,0.280599791003624,True
548,0.260105499997735,0.281152083996858,False
548,0.2599059159983881,0.3000591669988353,False
549,0.37068395899405004,0.2837795000014012,False
549,0.3840422919965931,0.2827887079984066,False
550,0.3239575830011745,0.2813708750036312,False
550,0.2807256669984781,0.2853183339975658,False
551,0.28552345799835166,0.2813417080033105,False
551,0.2609970420016907,0.28689633299654815,False
552,0.25133358300081454,0.28098887499800185,False
552,0.41852895799820544,0.2945057090037153,False
553,0.26524020800570725,0.2823723749970668,False
553,0.367365707999852,0.28577904199482873,False
554,0.49744395799643826,0.29258424999716226,False
554,0.7923101249980391,0.30471220899926266,False
555,0.3301259169966215,0.28477258299972164,False
555,1.0042742500008899,0.29234658300265437,True
556,0.2595035840058699,0.28635833299631486,False
556,0.9038975840012426,0.28552124999987427,False
557,0.2777397500030929,0.2870113750032033,False
557,0.35345158400014043,0.2850629160020617,False
558,0.7330999159967178,0.2935270000016317,False
558,0.3025852909995592,0.2864408750028815,False
559,0.28462104199570604,0.2856145000041579,False
559,0.4288557079999009,0.294303917005891,False
560,0.45950850000372157,0.2841308749993914,False
560,0.5881028750009136,0.2832685409957776,False
561,0.2630662920055329,0.29072004199406365,False
561,0.8687283339968417,0.30525604099966586,False
562,0.2579075840039877,0.28685199999745237,False
562,0.28500058299687225,0.28734629200334894,False
563,0.3131312080004136,0.3544441249978263,False
563,0.31553908299974864,0.28633333399920957,False
564,0.7278771250057616,0.2880999159970088,False
564,0.7205589169971063,0.28778383300232235,False
565,0.5970162500016158,0.2915419170021778,False
565,0.2987386669992702,0.2920800829961081,False
566,0.3760321249937988,0.28650191699853167,False
566,0.25615845800348325,0.2857166670000879,False
567,0.5182133339985739,0.28492891699715983,False
567,0.43371408300299663,0.286841999994067,False
568,0.2594081659990479,0.2843128750027972,False
568,0.773843165996368,0.28290929200011306,False
569,0.3324198750051437,0.28232341699913377,False
569,1.0042346249974798,0.28312179199565435,True
570,0.30988300000171876,0.28876620800292585,False
570,0.5047252910007956,0.28349379199789837,False
571,0.47570137500588316,0.2836693749995902,False
571,0.4729275419958867,0.282924125000136,False
572,0.40021504199830815,0.2823283329998958,False
572,0.3635119590035174,0.28321574999426957,False
573,0.4860208340032841,0.2830210829997668,False
573,0.26493837499583606,0.28508208299899707,False
574,0.7319837079994613,0.2840940000023693,False
574,0.2561169999971753,0.2831244589979178,False
575,1.0045962920048623,0.2842303750003339,True
575,0.25508766699931584,0.28406695799640147,False
576,0.49195187500299653,0.28319674999511335,False
576,0.41940608299773885,0.28336879199923715,False
577,0.3076953339987085,0.28840750000381377,False
577,0.2846937920039636,0.29175587499776157,False
578,0.2840528339947923,0.28395979199558496,False
578,0.3610332919997745,0.288173333996383,False
579,0.44544049999967683,0.28485783300129697,False
579,0.2567147920053685,0.284142458003771,False
580,0.2556968749995576,0.28564345800259616,False
580,0.40086883299954934,0.2872861659998307,False
581,0.3705251249994035,0.2838465829991037,False
581,0.9112716669988004,0.2835068339991267,False
582,0.2835629999972298,0.2850381250027567,False
582,0.3065542499971343,0.2842456250000396,False
583,0.3379306670030928,0.28891616700275335,False
583,0.3984179589970154,0.2840487919966108,False
584,0.2805951250047656,0.28505691600003047,False
584,0.2811470829983591,0.28384775000449736,False
585,0.3827676250002696,0.28665566600102466,False
585,0.7857805410021683,0.2843053339965991,False
586,0.4974931250035297,0.2839937090029707,False
586,0.40064716600318206,0.3009051249973709,False
587,0.4078866250056308,0.31203079099941533,False
587,0.428905583001324,0.2899100840004394,False
588,0.8121455829968909,0.2888086670063785,False
588,0.3341581659988151,0.2847631670010742,False
589,1.0041721669986146,0.28861295800015796,True
589,0.45068966599501437,0.29714195799897425,False
590,0.5145928749989253,0.28988870800094446,False
590,0.5566186249998282,0.28590583400364267,False
591,0.30945449999853736,0.29123945900209947,False
591,0.3173651670003892,0.28420462500071153,False
592,0.4334625000046799,0.28583824999805074,False
592,0.2660598750007921,0.2863297920048353,False
593,0.8040702919970499,0.28562324999802513,False
593,0.25433958299981896,0.286068791996513,False
594,0.34721937499853084,0.2845128749977448,False
594,1.0030121250019874,0.3074342500040075,False
595,0.49704554100026144,0.28612033300305484,False
595,0.33839666599669727,0.28724687499925494,False
596,0.37256150000030175,0.2845459590025712,False
596,0.2817384580048383,0.2847879999972065,False
597,0.2919639589963481,0.28512912500445964,False
597,0.3902837920031743,0.2862915410005371,False
598,0.4488997919979738,0.28955437499826076,False
598,0.48130216600111453,0.3036359999969136,False
599,1.0051581250008894,0.289157040999271,True
599,0.3852629590037395,0.29292433299997356,False
600,0.29074224999931175,0.28583066599821905,False
600,0.38644512499740813,0.328580041998066,False
601,0.4347808329985128,0.2892852919976576,False
601,0.3135741669975687,0.28861500000493834,False
602,0.4185240829974646,0.2895743749977555,False
602,0.30377666600543307,0.28918058399722213,False
603,0.3305569160002051,0.2864117909994093,False
603,0.25447924999753013,0.287728707997303,False
604,0.8188099999970291,0.2978748329987866,False
604,0.5752107090011123,0.2921410829949309,False
605,0.26378237499739043,0.28825799999322044,False
605,0.7811639580031624,0.2860381669961498,False
606,0.2850353340036236,0.2865317909963778,False
606,0.914888332998089,0.28981716600537766,False
607,0.3895972919999622,0.2916610829997808,False
607,0.42039508299785666,0.28703520799899707,False
608,0.3989020829976653,0.3055802499948186,False
608,0.389789834000112,0.2908402089960873,False
609,0.8726300409980468,0.288405833998695,False
609,0.44416679199639475,0.28648058300314005,False
610,1.0042833749976126,0.28743479100376135,True
610,0.2561822089992347,0.29012120900006266,False
611,0.3545584170060465,0.29635275000327965,False
611,0.4301077910058666,0.30173720799939474,False
612,0.9247865409997758,0.2889943330010283,False
612,0.2769590000025346,0.29781658299907576,False
613,0.31638245900103357,0.29174633400543826,False
613,0.3717171249954845,0.2982118330037338,False
614,0.2642050830036169,0.2980738339974778,False
614,0.26362116599921137,0.29485195800225483,False
615,0.29677991700009443,0.2945846660004463,False
615,0.38094320799427805,0.2896191670006374,False
616,0.3469007919993601,0.29035054099949775,False
616,0.26285224999446655,0.3113342919969,False
617,0.4115338750052615,0.329368250000698,False
617,0.35420791700016707,0.29009954199864296,False
618,0.2920253749980475,0.292259166999429,False
618,0.9477790829987498,0.2882706250020419,False
619,0.6206203330002609,0.286701916003949,False
619,0.3074503329989966,0.29019125000195345,False
620,0.26470700000209035,0.3097712919989135,False
620,0.3320064170038677,0.28922183299437165,False
621,0.4348578749995795,0.2911289580006269,False
621,1.0041554999988875,0.2889137500023935,True
622,0.3547484170048847,0.2855820830009179,False
622,0.3514403340013814,0.29142595800658455,False
623,0.26388979199691676,0.29032070800167276,False
623,0.9536181250005029,0.2963154579992988,False
624,0.25676608399953693,0.2922852080009761,False
624,0.25383291600155644,0.2881649999981164,False
625,0.4273721249992377,0.2867892499998561,False
625,0.2640342500017141,0.34446562499942956,False
626,0.3102517919978709,0.2869499169974006,False
626,0.6409551250035292,0.30486720899352804,False
627,1.0058842500002356,0.2898882500012405,True
627,0.3437601249970612,0.29405741699883947,False
628,0.31922016700264066,0.3049257500024396,False
628,0.41931470800045645,0.32109487499837996,False
629,0.2693897499993909,0.2877044589986326,False
629,0.3068019579950487,0.29245312500279397,False
630,0.7870392919940059,0.2904248750055558,False
630,0.4875345420005033,0.29387524999765446,False
631,0.40747833399655065,0.3020576670023729,False
631,0.332563833995664,0.28623425000114366,False
632,0.44283995799924014,0.2909983750068932,False
632,0.2627950000023702,0.2881267909979215,False
633,0.2583023339975625,0.2904261670046253,False
633,0.8676672920046258,0.3153052080015186,False
634,0.47861791699688183,0.2983963340011542,False
634,0.2906273330008844,0.3105976250008098,False
635,0.624399958003778,0.2903942089978955,False
635,0.43664404199807905,0.29937454200262437,False
636,0.3331893329959712,0.29834820899850456,False
636,0.2643983340021805,0.29541208400041796,False
637,0.32655695799621753,0.2900311249977676,False
637,0.30737950000184355,0.32686379199731164,False
638,0.7018526250030845,0.2911646249995101,False
638,0.33034966699779034,0.3193653330017696,False
639,0.29745533300592797,0.29127129200060153,False
639,0.263317333003215,0.2886654579997412,False
640,0.5286062090017367,0.2898640420025913,False
640,0.32512858300469816,0.2942687079994357,False
